"SITE_ID", "GROUP_ID", "VARIABLE_GROUP", "TREES_NUM", "TREES_NUM_DATE", "TREES_NUM_SPATIAL_REP_NUMBER", "TREES_NUM_SPATIAL_VARIABILITY", "TREES_NUM_SPP", "TREES_NUM_APPROACH", "TREES_NUM_DATE_UNC", "TREES_NUM_COMMENT", 
"US-Ha1", "18235", "GRP_TREES_NUM", "261.38", "20051102", "34", "159.43", "Acer rubrum", , , , 
"US-Ha1", "18239", "GRP_TREES_NUM", "467.82", "20051102", "34", "353.57", "Quercus rubra", , , , 
"US-Ha1", "18243", "GRP_TREES_NUM", "89.7", "20051102", "34", "305.36", "Pinus resinosa", , , , 
"US-Ha1", "18247", "GRP_TREES_NUM", "0.39", "20051102", "34", "2.28", "Acer pennsylvanicum", , , , 
"US-Ha1", "18251", "GRP_TREES_NUM", "5.88", "20051102", "34", "23.88", "Betula papyrifera", , , , 
"US-Ha1", "18254", "GRP_TREES_NUM", "73.85", "20051102", "34", "155.41", "Pinus strobus", , , , 
"US-Ha1", "18257", "GRP_TREES_NUM", "11.37", "20051102", "34", "40.04", "Picea glauca", , , , 
"US-Ha1", "18260", "GRP_TREES_NUM", "35.06", "20051102", "34", "55.81", "Betula alleghaniensis", , , , 
"US-Ha1", "18263", "GRP_TREES_NUM", "28.38", "20061114", "34", "105.46", "Fraxinus americana", , , , 
"US-Ha1", "18266", "GRP_TREES_NUM", "16.51", "20061114", "34", "41.22", "Betula lenta", , , , 
"US-Ha1", "18269", "GRP_TREES_NUM", "11.84", "20061114", "34", "22.88", "Fagus grandifolia", , , , 
"US-Ha1", "18272", "GRP_TREES_NUM", "35.69", "20061114", "34", "82.82", "Quercus velutina", , , , 
"US-Ha1", "18275", "GRP_TREES_NUM", "28.93", "20061114", "34", "84.42", "Prunus serotina", , , , 
"US-Ha1", "18278", "GRP_TREES_NUM", "4.92", "20061114", "34", "24.02", "Betula populifolia", , , , 
"US-Ha1", "18281", "GRP_TREES_NUM", "178.48", "20061114", "34", "339.75", "Tsuga canadensis", , , , 
"US-Ha1", "18284", "GRP_TREES_NUM", "261.38", "20061114", "34", "159.43", "Acer rubrum", , , , 
"US-Ha1", "18287", "GRP_TREES_NUM", "467.82", "20061114", "34", "353.57", "Quercus rubra", , , , 
"US-Ha1", "18290", "GRP_TREES_NUM", "89.7", "20061114", "34", "305.36", "Pinus resinosa", , , , 
"US-Ha1", "18293", "GRP_TREES_NUM", "0.39", "20061114", "34", "2.28", "Acer pennsylvanicum", , , , 
"US-Me2", "22114", "GRP_TREES_NUM", "334", "20140429", , "71", "(Unknown)", "PIPO, AGBR, CADE all > 10 cm dbh", , , 
"US-Me6", "22125", "GRP_TREES_NUM", "168", "20140327", , "53", "(Unknown)", , , , 
"US-Me6", "22131", "GRP_TREES_NUM", "168", "19600401", , "53", "(Unknown)", , , , 
"US-UMB", "18856", "GRP_TREES_NUM", "202.66", "19970714", "61", "151.52", "Acer rubrum", "Census and identification of trees in 60 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", , 
"US-UMB", "18863", "GRP_TREES_NUM", "16.72", "19970714", "61", "58.77", "Acer saccharum", "Census and identification of trees in 60 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", , 
"US-UMB", "18870", "GRP_TREES_NUM", "71.93", "19970714", "61", "83.34", "Betula papyrifera", "Census and identification of trees in 60 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", , 
"US-UMB", "18875", "GRP_TREES_NUM", "92.44", "19970714", "61", "150.61", "Populus tremuloides", "Census and identification of trees in 60 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", , 
"US-UMB", "18881", "GRP_TREES_NUM", "43.16", "19970714", "61", "61.78", "Quercus rubra", "Census and identification of trees in 60 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", , 
"US-UMB", "18886", "GRP_TREES_NUM", "9.87", "19970714", "61", "22.12", "Other", "Census and identification of trees in 60 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", , 
"US-UMB", "18891", "GRP_TREES_NUM", "210.32", "20010714", "61", "144.8", "Acer rubrum", "Census and identification of trees in 60 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", , 
"US-UMB", "18896", "GRP_TREES_NUM", "17.94", "20010714", "61", "62.38", "Acer saccharum", "Census and identification of trees in 60 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", , 
"US-UMB", "18898", "GRP_TREES_NUM", "85.71", "20010714", "61", "140.16", "Populus tremuloides", "Census and identification of trees in 60 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", , 
"US-UMB", "18903", "GRP_TREES_NUM", "49.5", "20010714", "61", "64.76", "Quercus rubra", "Census and identification of trees in 60 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", , 
"US-UMB", "18907", "GRP_TREES_NUM", "11.99", "20010714", "61", "25.99", "Other", "Census and identification of trees in 60 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", , 
"US-UMB", "18911", "GRP_TREES_NUM", "203.36", "20030714", "20", "124.2", "Acer rubrum", "Census and identification of trees in 20 - 0.08 ha plots for trees with DBH >= 8 cm.", "28", , 
"US-UMB", "18915", "GRP_TREES_NUM", "70.9", "20030714", "20", "173.81", "Acer saccarum", "Census and identification of trees in 20 - 0.08 ha plots for trees with DBH >= 8 cm.", "28", "The plots represented here are different from those from 1997 and 2001.", 
"US-UMB", "18919", "GRP_TREES_NUM", "42.29", "20030714", "20", "62.96", "Betula papyrifera", "Census and identification of trees in 20 - 0.08 ha plots for trees with DBH >= 8 cm.", "28", "The plots represented here are different from those from 1997 and 2001.", 
"US-UMB", "18920", "GRP_TREES_NUM", "13.68", "20030714", "20", "25.49", "Other", "Census and identification of trees in 20 - 0.08 ha plots for trees with DBH >= 8 cm.", "28", "The plots represented here are different from those from 1997 and 2001.", 
"US-UMB", "18924", "GRP_TREES_NUM", "224.25", "20100714", "77", "112.97", "Acer rubrum", "Census and identification of trees in 76 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", "The plots represented here are a combination of plots measured in 2001 and 2003.", 
"US-UMB", "18928", "GRP_TREES_NUM", "28.11", "20100714", "77", "97.67", "Acer saccarum", "Census and identification of trees in 76 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", "The plots represented here are a combination of plots measured in 2001 and 2003.", 
"US-UMB", "18932", "GRP_TREES_NUM", "48.67", "20100714", "77", "61.15", "Betula papyrifera", "Census and identification of trees in 76 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", "The plots represented here are a combination of plots measured in 2001 and 2003.", 
"US-UMB", "18936", "GRP_TREES_NUM", "51.5", "20100714", "77", "117.98", "Fagus grandifolia", "Census and identification of trees in 76 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", "The plots represented here are a combination of plots measured in 2001 and 2003.", 
"US-UMB", "18940", "GRP_TREES_NUM", "63.77", "20100714", "77", "133.23", "Pinus strobus", "Census and identification of trees in 76 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", "The plots represented here are a combination of plots measured in 2001 and 2003.", 
"US-UMB", "19062", "GRP_TREES_NUM", "43.92", "19970714", "61", "120.58", "Fagus grandifolia", "Census and identification of trees in 60 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", , 
"US-UMB", "19069", "GRP_TREES_NUM", "41.07", "19970714", "61", "106.26", "Pinus strobus", "Census and identification of trees in 60 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", , 
"US-UMB", "19076", "GRP_TREES_NUM", "180.29", "19970714", "61", "223.69", "Populus grandidentata", "Census and identification of trees in 60 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", , 
"US-UMB", "19086", "GRP_TREES_NUM", "69.42", "20010714", "61", "79.83", "Betula papyrifera", "Census and identification of trees in 60 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", , 
"US-UMB", "19091", "GRP_TREES_NUM", "48.02", "20010714", "61", "124.22", "Fagus grandifolia", "Census and identification of trees in 60 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", , 
"US-UMB", "19096", "GRP_TREES_NUM", "48.83", "20010714", "61", "118.24", "Pinus strobus", "Census and identification of trees in 60 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", , 
"US-UMB", "19101", "GRP_TREES_NUM", "173.57", "20010714", "61", "222.9", "Populus grandidentata", "Census and identification of trees in 60 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", , 
"US-UMB", "19108", "GRP_TREES_NUM", "35.45", "20030714", "20", "67.32", "Fagus grandifolia", "Census and identification of trees in 20 - 0.08 ha plots for trees with DBH >= 8 cm.", "28", "The plots represented here are different from those from 1997 and 2001.", 
"US-UMB", "19112", "GRP_TREES_NUM", "31.72", "20030714", "20", "42.22", "Pinus strobus", "Census and identification of trees in 20 - 0.08 ha plots for trees with DBH >= 8 cm.", "28", "The plots represented here are different from those from 1997 and 2001.", 
"US-UMB", "19116", "GRP_TREES_NUM", "245.02", "20030714", "20", "225.41", "Populus grandidentata", "Census and identification of trees in 20 - 0.08 ha plots for trees with DBH >= 8 cm.", "28", "The plots represented here are different from those from 1997 and 2001.", 
"US-UMB", "19120", "GRP_TREES_NUM", "18.03", "20030714", "20", "74.9", "Populus tremuloides", "Census and identification of trees in 20 - 0.08 ha plots for trees with DBH >= 8 cm.", "28", "The plots represented here are different from those from 1997 and 2001.", 
"US-UMB", "19124", "GRP_TREES_NUM", "80.85", "20030714", "20", "119.88", "Quercus rubra", "Census and identification of trees in 20 - 0.08 ha plots for trees with DBH >= 8 cm.", "28", "The plots represented here are different from those from 1997 and 2001.", 
"US-UMB", "19129", "GRP_TREES_NUM", "171.72", "20100714", "77", "208.25", "Populus grandidentata", "Census and identification of trees in 76 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", "The plots represented here are a combination of plots measured in 2001 and 2003.", 
"US-UMB", "19133", "GRP_TREES_NUM", "54.12", "20100714", "77", "111.4", "Populus tremuloides", "Census and identification of trees in 76 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", "The plots represented here are a combination of plots measured in 2001 and 2003.", 
"US-UMB", "19137", "GRP_TREES_NUM", "64.53", "20100714", "77", "87.26", "Quercus rubra", "Census and identification of trees in 76 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", "The plots represented here are a combination of plots measured in 2001 and 2003.", 
"US-UMB", "19141", "GRP_TREES_NUM", "11.8", "20100714", "77", "25.59", "Other", "Census and identification of trees in 76 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", "The plots represented here are a combination of plots measured in 2001 and 2003.", 
"US-UMd", "19200", "GRP_TREES_NUM", "51.209133249", "20060714", "23", "60.246008977", "Betula papyrifera", "Census of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", , 
"US-UMd", "19207", "GRP_TREES_NUM", "34.710250211", "20060714", "23", "57.090692567", "Fagus grandifolia", "Census of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", , 
"US-UMd", "19214", "GRP_TREES_NUM", "24.642658198", "20060714", "23", "53.630892951", "Pinus resinosa", "Census of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", , 
"US-UMd", "19221", "GRP_TREES_NUM", "123.46577999", "20060714", "23", "142.22382343", "Pinus strobus", "Census of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", , 
"US-UMd", "19226", "GRP_TREES_NUM", "13.634788734", "20060714", "23", "34.104192548", "other (5 species)", "Census of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", , 
"US-UMd", "19232", "GRP_TREES_NUM", "211.53141564", "20100714", "23", "128.07197793", "Acer rubrum", "Census of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", , 
"US-UMd", "19238", "GRP_TREES_NUM", "80.57538395", "20100714", "23", "179.25790443", "Acer saccharum", "Census of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", , 
"US-UMd", "19244", "GRP_TREES_NUM", "4.9054458374", "20100714", "23", "11.070039287", "Betula papyrifera", "Census of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", , 
"US-UMd", "19248", "GRP_TREES_NUM", "88.279074041", "20100714", "23", "83.826981801", "Populus grandidentata", "Census of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", , 
"US-UMd", "19254", "GRP_TREES_NUM", "2.7038719446", "20100714", "23", "12.967314307", "Populus tremuloides", "Census of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", , 
"US-UMd", "19259", "GRP_TREES_NUM", "122.08273752", "20100714", "23", "91.63916591", "Quercus rubra", "Census of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", , 
"US-UMd", "19264", "GRP_TREES_NUM", "12.553239956", "20100714", "23", "30.189995891", "other (5 species)", "Census of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", , 
"US-UMd", "19274", "GRP_TREES_NUM", "130.98761675", "20060714", "23", "97.439536151", "Populus grandidentata", "Census of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", , 
"US-UMd", "19281", "GRP_TREES_NUM", "12.437810945", "20060714", "23", "56.997210136", "Populus tremuloides", "Census of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", , 
"US-UMd", "19288", "GRP_TREES_NUM", "118.79961485", "20060714", "23", "100.86192488", "Quercus rubra", "Census of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", , 
"US-UMd", "19297", "GRP_TREES_NUM", "36.524955063", "20100714", "23", "60.033706648", "Fagus grandifolia", "Census of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", , 
"US-UMd", "19304", "GRP_TREES_NUM", "25.724206976", "20100714", "23", "55.047940293", "Pinus resinosa", "Census of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", , 
"US-UMd", "19311", "GRP_TREES_NUM", "128.21732048", "20100714", "23", "149.93572094", "Pinus strobus", "Census of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", , 
"US-UMd", "19329", "GRP_TREES_NUM", "210.99064125", "20060714", "23", "130.32982654", "Acer rubrum", "Census of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", , 
"US-UMd", "19336", "GRP_TREES_NUM", "81.116158339", "20060714", "23", "183.13861452", "Acer saccharum", "Census of trees in 22 - 0.08 ha plots and a single 1.13 ha plot for trees with DBH >= 8 cm.", "28", , 
